X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
OTU_5	OTU_93	0.261176	0.261176	0.261176	4	5	18	-1	0.480000	0.534825	0.007088	0.534825	0.007088	0	-0.104357	0.627478	0.181040	0.408417	-1	0.582624	0.109026	0.000382	0.550419	0.001465	3	89
OTU_5	OTU_78	0.328217	0.328217	0.328217	2	2	20	0	0.027000	0.854958	0.000000	0.854958	0.000000	0	0.458524	0.024226	0.458524	0.024226	0	0.186447	0.000012	0.000000	0.128959	0.000356	3	90
OTU_5	OTU_106	-0.432663	-0.432663	-0.432663	12	11	8	1	0.680000	-0.061500	0.775283	-0.107920	0.624036	1	0.092364	0.667737	0.092364	0.667737	0	0.664019	0.637436	0.004251	0.562454	0.002128	3	91
OTU_5	OTU_190	-0.495489	-0.495489	-0.495489	16	17	8	-1	0.328000	-0.077810	0.717807	-0.080615	0.714625	-1	-0.004334	0.983965	-0.263096	0.225164	-1	0.498254	0.630283	0.004576	0.648564	0.001044	3	92
OTU_5	OTU_1542	0.272870	0.272870	0.272870	2	3	17	-1	0.258000	0.081835	0.703839	0.465455	0.025208	-1	0.135621	0.527474	-0.280056	0.195566	1	0.453027	0.630283	0.000958	0.516288	0.000964	3	93
OTU_5	OTU_71	0.570060	0.570060	0.570060	6	6	19	0	0.244000	0.816354	0.000001	0.816354	0.000001	0	0.369108	0.075897	0.369108	0.075897	0	0.442135	0.000098	0.000000	0.225435	0.000603	3	94
OTU_5	OTU_252	-0.668934	-0.668934	-0.668934	15	16	9	-1	0.102000	-0.109676	0.609937	-0.109676	0.609937	0	0.024653	0.908965	0.178798	0.414344	1	0.314348	0.630283	0.004216	0.629589	0.001481	3	95
OTU_5	OTU_95	0.590509	0.590509	0.590509	5	5	20	0	0.152000	0.363742	0.080593	0.757538	0.000028	1	0.481937	0.017090	0.481937	0.017090	0	0.367238	0.508126	0.000005	0.110942	0.000312	3	96
OTU_5	OTU_174	-0.409957	-0.409957	-0.409957	1	1	24	0	0.051000	-0.127000	0.554280	-0.127000	0.554280	0	-0.541040	0.006332	-0.541040	0.006332	0	0.237967	0.630283	0.004078	0.067503	0.000196	3	97
OTU_5	OTU_58	-0.538002	-0.538002	-0.538002	2	1	19	1	0.343000	-0.186133	0.383847	-0.191860	0.380485	1	-0.092332	0.667847	-0.405897	0.054641	1	0.508539	0.630283	0.003724	0.562454	0.000524	3	98
OTU_5	OTU_94	0.281884	0.281884	0.281884	5	4	11	1	0.993000	-0.128361	0.550006	0.145547	0.507563	1	0.028532	0.894712	-0.050033	0.820649	1	0.748555	0.630283	0.003974	0.627122	0.002555	3	99
OTU_5	Temp	0.227541	0.227541	0.227541	1	1	14	0	0.892000	0.036938	0.863943	0.168685	0.441651	-1	0.230333	0.278896	0.239039	0.271994	-1	0.725032	0.654453	0.003836	0.394133	0.001147	3	100
OTU_5	SECCHI	-0.387070	-0.387070	-0.387070	5	4	20	1	0.145000	0.041559	0.847107	0.410647	0.051606	-1	0.079808	0.710862	-0.334242	0.119044	1	0.358778	0.653201	0.001535	0.573414	0.000748	3	101
OTU_5	SAL_CTD	-0.276160	-0.276160	-0.276160	2	1	21	1	0.487000	0.058418	0.786282	0.058418	0.786282	0	0.007644	0.971723	-0.211024	0.333773	1	0.585372	0.640346	0.004927	0.646904	0.001291	3	102
OTU_5	CHL_total	-0.381926	-0.381926	-0.381926	1	1	18	0	0.186000	-0.142419	0.506780	0.147190	0.502733	1	-0.378973	0.067808	-0.378973	0.067808	0	0.397746	0.630283	0.003962	0.214778	0.000579	3	103
OTU_5	PO4	-0.433144	-0.433144	-0.433144	2	1	18	1	0.075000	0.121879	0.570491	0.121879	0.570491	0	-0.314412	0.134571	-0.443178	0.034176	1	0.278291	0.630283	0.004120	0.289130	0.000416	3	104
OTU_5	NH4	-0.377557	-0.377557	-0.377557	4	4	21	0	0.132000	-0.197529	0.354866	-0.197529	0.354866	0	-0.371056	0.074244	-0.371056	0.074244	0	0.343728	0.630283	0.003686	0.222614	0.000599	3	105
OTU_5	NO2	0.297424	0.297424	0.297424	10	11	14	-1	0.399000	-0.181021	0.397271	-0.181021	0.397271	0	-0.375899	0.070254	-0.375899	0.070254	0	0.539159	0.630283	0.003745	0.217602	0.000585	3	106
OTU_5	NO3	-0.323269	-0.323269	-0.323269	2	1	17	1	0.507000	0.188988	0.376464	0.188988	0.376464	0	-0.401829	0.051607	-0.401829	0.051607	0	0.595018	0.630283	0.003718	0.189964	0.000508	3	107
OTU_5	SI	-0.270780	-0.270780	-0.270780	7	6	12	1	0.693000	0.315206	0.133536	0.315206	0.133536	0	-0.024804	0.908409	-0.053412	0.808746	-1	0.668615	0.629993	0.002613	0.629524	0.002521	3	108
OTU_5	BACTERIA	0.413120	0.413120	0.413120	2	1	23	1	0.129000	0.244122	0.250308	0.261225	0.228602	-1	0.025239	0.906809	0.527071	0.009760	1	0.340515	0.630283	0.003254	0.629312	0.000240	3	109
OTU_5	SYNECHOS	0.377530	0.377530	0.377530	1	1	18	0	0.199000	0.168676	0.430757	0.168676	0.430757	0	0.373232	0.072431	0.373232	0.072431	0	0.409731	0.630283	0.003803	0.220441	0.000592	3	110
OTU_5	Cryptomonas	-0.350039	-0.350039	-0.350039	1	1	17	0	0.300000	-0.156274	0.465873	-0.231859	0.287086	1	-0.329702	0.115641	-0.329702	0.115641	0	0.482644	0.630283	0.003488	0.270557	0.000739	3	111
OTU_5	Micromonas	-0.244584	-0.244584	-0.244584	1	2	14	-1	0.828000	0.084084	0.696072	-0.199208	0.362154	-1	-0.105332	0.624248	-0.271761	0.209694	1	0.706717	0.630283	0.003693	0.549537	0.001005	3	112
OTU_5	PNF_tot	-0.267964	-0.267964	-0.267964	1	2	15	-1	0.728000	0.154380	0.471360	-0.241931	0.266062	-1	0.130113	0.544529	-0.282888	0.190895	-1	0.677029	0.630283	0.003394	0.521015	0.000953	3	113
OTU_5	HNF_tot	0.364761	0.364761	0.364761	2	1	17	1	0.238000	0.047257	0.826435	-0.064484	0.770049	1	0.081810	0.703923	0.279852	0.195907	1	0.438850	0.649593	0.004839	0.571564	0.000966	3	114
OTU_3	OTU_4	-0.254292	-0.254292	-0.254292	5	6	16	-1	0.683000	-0.064459	0.764760	-0.258513	0.233644	-1	-0.167987	0.432670	-0.214767	0.325069	-1	0.665063	0.634317	0.003271	0.473665	0.001271	4	5
OTU_3	OTU_7	0.316798	0.316798	0.316798	6	6	11	0	0.351000	0.133672	0.533480	0.133672	0.533480	0	0.163162	0.446190	0.261919	0.227323	-1	0.512673	0.630283	0.004036	0.479762	0.001047	4	6
OTU_3	OTU_10	0.330362	0.330362	0.330362	10	11	12	-1	0.167000	-0.115439	0.591168	0.121835	0.579724	1	-0.060606	0.778468	0.356382	0.095086	-1	0.382684	0.630283	0.004136	0.594034	0.000669	4	7
OTU_3	OTU_6	0.646119	0.646119	0.646119	7	8	10	-1	0.095000	-0.034201	0.873943	-0.117991	0.591830	1	0.132807	0.536157	0.538452	0.008033	-1	0.306493	0.656709	0.004166	0.518742	0.000219	4	8
OTU_3	OTU_11	-0.493422	-0.493422	-0.493422	7	8	17	-1	0.416000	-0.288165	0.172089	-0.288165	0.172089	0	-0.122173	0.569554	-0.348901	0.102742	-1	0.548147	0.630283	0.002903	0.528589	0.000695	4	9
OTU_3	OTU_8	0.297152	0.297152	0.297152	3	4	20	-1	0.514000	-0.066173	0.758681	-0.207535	0.342010	1	0.208988	0.327061	0.334326	0.118946	-1	0.599149	0.632873	0.003643	0.422273	0.000748	4	10
OTU_3	OTU_14	-0.275375	-0.275375	-0.275375	5	4	20	1	0.938000	-0.109332	0.611068	-0.233137	0.284361	1	-0.024929	0.907951	-0.176070	0.421618	1	0.739961	0.630283	0.003474	0.629524	0.001500	4	11
OTU_3	OTU_35	0.245261	0.245261	0.245261	1	1	12	0	0.577000	-0.135345	0.528322	-0.227523	0.296447	1	0.254485	0.230123	0.254485	0.230123	0	0.624975	0.630283	0.003511	0.364665	0.001053	4	12
OTU_3	OTU_13	0.357218	0.357218	0.357218	5	5	20	0	0.036000	0.717724	0.000079	0.717724	0.000079	0	0.474810	0.019052	0.474810	0.019052	0	0.203423	0.003352	0.000012	0.117159	0.000324	4	13
OTU_3	OTU_19	0.231865	0.231865	0.231865	2	2	10	0	0.473000	0.013331	0.950703	0.327471	0.127177	-1	0.313306	0.136021	0.313306	0.136021	0	0.578204	0.675913	0.002569	0.289985	0.000797	4	14
OTU_3	OTU_17	0.602977	0.602977	0.602977	3	4	13	-1	0.123000	-0.035394	0.869582	-0.190007	0.385190	1	0.141911	0.508313	0.158416	0.470327	-1	0.334006	0.655925	0.003731	0.508399	0.001623	4	15
OTU_3	OTU_15	0.254400	0.254400	0.254400	3	4	19	-1	0.995000	-0.206034	0.334100	-0.206034	0.334100	0	-0.074011	0.731075	0.161147	0.462608	-1	0.748891	0.630283	0.003624	0.580256	0.001603	4	16
OTU_3	OTU_29	0.262646	0.262646	0.262646	5	6	15	-1	0.138000	0.081824	0.703876	0.392071	0.064266	-1	0.389242	0.060107	0.389242	0.060107	0	0.352123	0.630283	0.001766	0.202995	0.000548	4	17
OTU_3	OTU_16	0.298848	0.298848	0.298848	5	6	18	-1	0.473000	-0.200349	0.347898	-0.200669	0.358570	1	0.197330	0.355361	0.354713	0.096757	-1	0.578204	0.630283	0.003691	0.436536	0.000674	4	18
OTU_3	OTU_41	-0.562640	-0.562640	-0.562640	5	5	15	0	0.087000	-0.241452	0.255690	-0.241452	0.255690	0	-0.348579	0.095048	-0.475565	0.021817	-1	0.295310	0.630283	0.003363	0.245550	0.000342	4	19
OTU_3	OTU_22	0.317672	0.317672	0.317672	1	1	19	0	0.341000	0.075303	0.726557	-0.169627	0.439067	1	0.279831	0.185388	0.279831	0.185388	0	0.508231	0.630412	0.003823	0.331199	0.000939	4	20
OTU_3	OTU_21	-0.210743	-0.210743	-0.210743	6	7	17	-1	0.399000	0.095202	0.658127	-0.242855	0.264182	-1	-0.023945	0.911568	-0.268306	0.215774	1	0.539159	0.630283	0.003390	0.630012	0.001023	4	21
OTU_3	OTU_4576	0.445007	0.445007	0.445007	2	2	19	0	0.039000	0.621216	0.001196	0.621216	0.001196	0	0.485615	0.016144	0.485615	0.016144	0	0.209332	0.028797	0.000098	0.108490	0.000306	4	22
OTU_3	OTU_12	-0.170566	-0.170566	-0.170566	2	1	13	1	0.874000	-0.042477	0.843770	-0.161776	0.460840	1	0.028643	0.894308	-0.091305	0.678632	-1	0.719747	0.652829	0.003879	0.627122	0.002156	4	23
OTU_3	OTU_32	-0.292699	-0.292699	-0.292699	5	5	11	0	0.392000	-0.344896	0.098834	-0.344896	0.098834	0	-0.318761	0.128974	-0.318761	0.128974	0	0.536316	0.552185	0.002233	0.283460	0.000777	4	24
OTU_3	OTU_42	-0.505548	-0.505548	-0.505548	16	15	9	1	0.301000	0.236922	0.264989	0.236922	0.264989	0	0.063039	0.769804	-0.266329	0.219305	1	0.482956	0.630283	0.003390	0.591849	0.001031	4	25
OTU_3	OTU_18	-0.320806	-0.320806	-0.320806	4	5	20	-1	0.373000	0.255878	0.227494	-0.285305	0.186969	-1	0.186260	0.383518	-0.335647	0.117405	-1	0.523699	0.630283	0.003023	0.451235	0.000744	4	26
OTU_3	OTU_26	-0.290676	-0.290676	-0.290676	7	6	11	1	0.504000	-0.138064	0.519991	-0.157396	0.473226	1	0.001741	0.993559	-0.073195	0.739965	1	0.593666	0.630283	0.003907	0.651209	0.002324	4	27
OTU_3	OTU_31	-0.383674	-0.383674	-0.383674	6	5	19	1	0.017000	0.028349	0.895386	-0.431996	0.039541	1	-0.000881	0.996739	-0.531273	0.009090	1	0.150073	0.662971	0.001308	0.651413	0.000232	4	28
OTU_3	OTU_59	0.608800	0.608800	0.608800	7	8	9	-1	0.139000	-0.081736	0.704180	0.123018	0.576022	-1	-0.035468	0.869311	0.168198	0.442989	1	0.352993	0.630283	0.004133	0.619033	0.001551	4	29
OTU_3	OTU_63	0.242103	0.242103	0.242103	2	2	13	0	0.429000	0.013279	0.950896	0.301960	0.161414	1	0.146330	0.495057	0.192692	0.378382	1	0.555705	0.675942	0.002831	0.502935	0.001396	4	30
OTU_3	OTU_27	0.319392	0.319392	0.319392	7	6	11	1	0.398000	0.201380	0.345372	0.299918	0.164409	1	0.012622	0.953320	0.275538	0.203179	1	0.539017	0.630283	0.002852	0.641658	0.000986	4	31
OTU_3	OTU_34	0.194754	0.194754	0.194754	13	12	8	1	0.800000	-0.152839	0.475853	-0.156915	0.474597	-1	-0.041184	0.848472	-0.041184	0.848472	0	0.699565	0.630283	0.003907	0.613077	0.002639	4	32
OTU_3	OTU_28	0.245115	0.245115	0.245115	5	6	16	-1	0.245000	-0.115541	0.590839	0.257168	0.236171	-1	0.131411	0.540486	0.419143	0.046503	-1	0.442450	0.630283	0.003287	0.520099	0.000484	4	33
OTU_3	OTU_81	0.199554	0.199554	0.199554	9	9	11	0	0.532000	0.229074	0.281607	0.229074	0.281607	0	0.125687	0.558415	0.264850	0.221972	-1	0.608195	0.630283	0.003462	0.524852	0.001036	4	34
OTU_3	OTU_73	-0.259139	-0.259139	-0.259139	13	12	7	1	0.770000	0.095093	0.658495	0.202963	0.352986	-1	-0.044009	0.838207	-0.063893	0.772101	-1	0.691007	0.630283	0.003678	0.611194	0.002416	4	35
OTU_3	OTU_1194	0.619925	0.619925	0.619925	7	7	9	0	0.066000	0.310534	0.139706	0.310534	0.139706	0	0.192675	0.367050	0.192675	0.367050	0	0.261612	0.630283	0.002669	0.442959	0.001373	4	36
OTU_3	OTU_87	0.665519	0.665519	0.665519	7	8	10	-1	0.066000	-0.160113	0.454847	0.267928	0.216445	-1	0.238139	0.262470	0.337044	0.115792	-1	0.261612	0.630283	0.003185	0.383472	0.000739	4	37
OTU_3	OTU_25	-0.186384	-0.186384	-0.186384	5	4	10	1	0.745000	-0.119308	0.578707	-0.136972	0.533145	1	-0.027063	0.900106	-0.092979	0.673053	1	0.683981	0.630283	0.004036	0.627327	0.002141	4	38
OTU_3	OTU_23	0.279347	0.279347	0.279347	3	4	20	-1	0.977000	-0.181443	0.396154	-0.181443	0.396154	0	-0.097060	0.651860	0.243069	0.263748	-1	0.744999	0.630283	0.003741	0.557826	0.001124	4	39
OTU_3	OTU_96	0.405656	0.405656	0.405656	3	2	17	1	0.063000	0.210653	0.323134	0.304377	0.157919	-1	0.251368	0.236077	0.415510	0.048634	1	0.257557	0.630283	0.002810	0.368459	0.000495	4	40
OTU_3	OTU_43	0.407893	0.407893	0.407893	4	4	18	0	0.007000	0.764418	0.000014	0.764418	0.000014	0	0.544529	0.005939	0.544529	0.005939	0	0.104136	0.000854	0.000003	0.065800	0.000191	4	41
OTU_3	OTU_24	0.497872	0.497872	0.497872	7	6	7	1	0.304000	0.097914	0.648989	-0.262672	0.225940	-1	0.099677	0.643075	-0.239908	0.270202	-1	0.483272	0.630283	0.003237	0.555401	0.001142	4	42
OTU_3	OTU_67	0.749759	0.749759	0.749759	7	7	10	0	0.020000	0.677998	0.000272	0.677998	0.000272	0	0.415527	0.043451	0.415527	0.043451	0	0.162838	0.009057	0.000032	0.173702	0.000469	4	43
OTU_3	OTU_36	0.314568	0.314568	0.314568	4	5	15	-1	0.581000	0.070592	0.743080	-0.173816	0.427677	1	0.244551	0.249450	0.264123	0.223292	-1	0.626352	0.632176	0.003802	0.375940	0.001040	4	44
OTU_3	OTU_121	0.322188	0.322188	0.322188	6	5	15	1	0.198000	-0.210704	0.323014	-0.210704	0.323014	0	0.052068	0.809070	-0.307046	0.154123	-1	0.408545	0.630283	0.003599	0.603676	0.000855	4	45
OTU_3	OTU_39	0.370983	0.370983	0.370983	4	4	16	0	0.057000	0.650171	0.000583	0.650634	0.000775	1	0.423911	0.038983	0.423911	0.038983	0	0.249991	0.016261	0.000070	0.164247	0.000447	4	46
OTU_3	OTU_82	0.274102	0.274102	0.274102	1	1	24	0	0.207000	0.074665	0.728786	-0.236099	0.278110	-1	0.417179	0.042540	0.417179	0.042540	0	0.414344	0.630702	0.003451	0.171468	0.000466	4	47
OTU_3	OTU_30	0.193066	0.193066	0.193066	5	6	16	-1	0.786000	-0.236801	0.265240	-0.236801	0.265240	0	0.022880	0.915489	0.291260	0.177533	-1	0.695269	0.630283	0.003390	0.630442	0.000915	4	48
OTU_3	OTU_61	0.374789	0.374789	0.374789	8	9	13	-1	0.148000	-0.116468	0.587842	0.282456	0.191603	-1	0.077594	0.718562	0.425174	0.043126	-1	0.362296	0.630283	0.003052	0.576183	0.000468	4	49
OTU_3	OTU_52	0.300214	0.300214	0.300214	2	1	11	1	0.083000	0.559793	0.004448	0.559793	0.004448	0	0.278997	0.186757	0.278997	0.186757	0	0.288852	0.075790	0.000265	0.331841	0.000942	4	50
OTU_3	OTU_79	0.236356	0.236356	0.236356	6	7	16	-1	0.434000	0.225435	0.289530	0.225435	0.289530	0	0.082862	0.700289	0.307103	0.154043	-1	0.558579	0.630283	0.003497	0.570814	0.000855	4	51
OTU_3	OTU_66	0.263037	0.263037	0.263037	5	6	17	-1	0.119000	-0.152301	0.477424	-0.152301	0.477424	0	-0.085563	0.690980	0.478380	0.020941	-1	0.331358	0.630283	0.003914	0.569936	0.000338	4	52
OTU_3	OTU_84	0.418885	0.418885	0.418885	5	6	18	-1	0.004000	0.569166	0.003700	0.671418	0.000452	-1	0.374474	0.071411	0.617906	0.001678	-1	0.079016	0.066087	0.000048	0.218764	0.000102	4	53
OTU_3	OTU_46	0.237721	0.237721	0.237721	6	5	12	1	0.427000	0.166376	0.437160	0.166376	0.437160	0	0.260810	0.218347	0.260810	0.218347	0	0.554904	0.630283	0.003818	0.356831	0.001028	4	54
OTU_3	OTU_74	0.161617	0.161617	0.161617	3	3	17	0	0.807000	-0.068235	0.751392	-0.243367	0.263145	1	0.192589	0.367267	0.195790	0.370614	-1	0.702119	0.632222	0.003390	0.442959	0.001380	4	55
OTU_3	OTU_44	0.336651	0.336651	0.336651	4	3	14	1	0.076000	0.119745	0.577306	0.514464	0.012017	1	0.178906	0.402902	0.346155	0.105662	1	0.278995	0.630283	0.000559	0.459111	0.000705	4	56
OTU_3	OTU_101	0.730022	0.730022	0.730022	7	6	11	1	0.010000	0.460641	0.023496	0.537972	0.008101	1	0.349545	0.094073	0.470531	0.023456	1	0.120802	0.248415	0.000426	0.245550	0.000351	4	57
OTU_3	OTU_75	-0.192857	-0.192857	-0.192857	6	5	19	1	0.528000	-0.125952	0.557580	-0.125952	0.557580	0	-0.286402	0.174845	-0.309633	0.150504	1	0.605943	0.630283	0.004089	0.323644	0.000846	4	58
OTU_3	OTU_55	0.380891	0.380891	0.380891	5	4	13	1	0.011000	0.094617	0.660103	0.496492	0.015961	1	0.166164	0.437751	0.443982	0.033813	1	0.124460	0.630283	0.000691	0.475719	0.000415	4	59
OTU_3	OTU_51	0.440944	0.440944	0.440944	6	6	19	0	0.031000	0.696938	0.000154	0.696938	0.000154	0	0.429293	0.036311	0.429293	0.036311	0	0.193049	0.005695	0.000020	0.159391	0.000431	4	60
OTU_3	OTU_100	0.227565	0.227565	0.227565	4	5	18	-1	0.818000	-0.087551	0.684159	0.184659	0.398951	-1	0.067969	0.752330	0.217018	0.319901	-1	0.703813	0.630283	0.003745	0.587016	0.001257	4	61
OTU_3	OTU_83	0.328912	0.328912	0.328912	10	11	12	-1	0.949000	-0.193642	0.364602	-0.193642	0.364602	0	-0.122910	0.567211	0.233800	0.282954	-1	0.741838	0.630283	0.003695	0.528223	0.001171	4	62
OTU_3	OTU_90	-0.221866	-0.221866	-0.221866	1	2	16	-1	0.897000	-0.067571	0.753737	-0.281126	0.193793	-1	0.249619	0.239461	0.249619	0.239461	0	0.726645	0.632277	0.003069	0.370029	0.001075	4	63
OTU_3	OTU_525	-0.345076	-0.345076	-0.345076	5	6	17	-1	0.008000	-0.158351	0.459889	-0.300526	0.163513	-1	-0.318013	0.129925	-0.553429	0.006155	-1	0.111124	0.630283	0.002847	0.284101	0.000192	4	64
OTU_3	OTU_40	0.279618	0.279618	0.279618	7	6	12	1	0.361000	-0.173610	0.417196	-0.173610	0.417196	0	0.083760	0.697188	0.220602	0.311777	1	0.517709	0.630283	0.003792	0.570578	0.001238	4	65
OTU_3	OTU_53	0.314711	0.314711	0.314711	5	6	18	-1	0.045000	-0.033873	0.875141	0.164342	0.453665	-1	0.127865	0.551563	0.532993	0.008827	-1	0.222690	0.656709	0.003858	0.523044	0.000229	4	66
OTU_3	OTU_64	0.202407	0.202407	0.202407	12	11	13	1	0.822000	-0.026365	0.902671	-0.118996	0.588654	-1	-0.034786	0.871806	0.185494	0.396785	-1	0.704989	0.665267	0.004165	0.619977	0.001439	4	67
OTU_3	OTU_509	0.480324	0.480324	0.480324	5	6	16	-1	0.027000	-0.269176	0.203401	0.279536	0.196433	-1	-0.150771	0.481911	0.476626	0.021483	-1	0.186447	0.630283	0.003084	0.498168	0.000341	4	68
OTU_3	OTU_77	0.259768	0.259768	0.259768	6	6	17	0	0.147000	0.518832	0.009384	0.518832	0.009384	0	0.304263	0.148306	0.304263	0.148306	0	0.361500	0.134101	0.000474	0.301682	0.000839	4	69
OTU_3	OTU_47	0.477756	0.477756	0.477756	1	2	22	-1	0.348000	-0.012144	0.955088	-0.165643	0.450049	1	0.219329	0.303134	0.429086	0.041041	-1	0.511234	0.677617	0.003858	0.406761	0.000459	4	70
OTU_3	OTU_57	0.726390	0.726390	0.726390	1	1	19	0	0.038000	0.556211	0.004766	0.556211	0.004766	0	0.495384	0.013837	0.495384	0.013837	0	0.207429	0.078783	0.000280	0.100405	0.000285	4	71
OTU_3	OTU_1013	0.289882	0.289882	0.289882	2	3	18	-1	0.059000	0.182996	0.392056	0.393098	0.063509	-1	0.229750	0.280150	0.496784	0.015889	-1	0.252558	0.630283	0.001758	0.395157	0.000305	4	72
OTU_3	OTU_48	-0.558619	-0.558619	-0.558619	2	1	8	1	0.234000	-0.212948	0.317767	-0.235836	0.278663	1	-0.000465	0.998278	0.348175	0.103509	-1	0.436317	0.630283	0.003451	0.651413	0.000698	4	73
OTU_3	OTU_56	0.231283	0.231283	0.231283	9	9	11	0	0.358000	0.121667	0.571165	-0.246695	0.256468	1	0.326101	0.119912	0.326101	0.119912	0	0.516635	0.630283	0.003363	0.274807	0.000749	4	74
OTU_3	OTU_60	0.211629	0.211629	0.211629	1	2	21	-1	0.997000	-0.168805	0.430400	-0.168805	0.430400	0	-0.118739	0.580533	0.188142	0.389957	-1	0.749029	0.630283	0.003802	0.532947	0.001424	4	75
OTU_3	OTU_80	0.468824	0.468824	0.468824	3	4	19	-1	0.438000	-0.029545	0.890995	0.294495	0.172548	-1	0.174108	0.415840	0.401239	0.057751	-1	0.560733	0.661268	0.002906	0.465350	0.000540	4	76
OTU_3	OTU_69	0.306502	0.306502	0.306502	3	4	18	-1	0.978000	-0.164170	0.443348	-0.191975	0.380193	1	0.020401	0.924620	0.224514	0.303053	-1	0.745172	0.630283	0.003724	0.631577	0.001217	4	77
OTU_3	OTU_141	0.217220	0.217220	0.217220	6	5	15	1	0.604000	-0.166665	0.436352	0.210968	0.333904	-1	-0.026096	0.903662	0.323216	0.132488	1	0.634487	0.630283	0.003624	0.628062	0.000786	4	78
OTU_3	OTU_70	0.481842	0.481842	0.481842	3	3	22	0	0.010000	0.373859	0.071915	0.373859	0.071915	0	0.535574	0.006993	0.535574	0.006993	0	0.120802	0.474127	0.001888	0.070661	0.000206	4	79
OTU_3	OTU_68	0.299849	0.299849	0.299849	3	3	17	0	0.116000	0.040985	0.849194	0.046663	0.832557	1	0.406236	0.048863	0.406236	0.048863	0	0.329088	0.653201	0.005196	0.186397	0.000496	4	80
OTU_3	OTU_65	0.588401	0.588401	0.588401	7	7	17	0	0.186000	-0.095167	0.658244	-0.163388	0.456326	1	0.197364	0.355277	0.197364	0.355277	0	0.397746	0.630283	0.003864	0.436536	0.001345	4	81
OTU_3	OTU_72	-0.305444	-0.305444	-0.305444	6	6	19	0	0.073000	-0.412784	0.044997	-0.412784	0.044997	0	-0.436307	0.033049	-0.436307	0.033049	0	0.274462	0.371206	0.001417	0.151379	0.000409	4	82
OTU_3	OTU_5293	-0.195897	-0.195897	-0.195897	11	11	10	0	0.769000	0.198338	0.352859	0.274788	0.204461	1	-0.037546	0.861723	-0.115490	0.599762	-1	0.690882	0.630283	0.003136	0.616145	0.001943	4	83
OTU_3	OTU_62	0.259925	0.259925	0.259925	9	10	13	-1	0.488000	-0.102133	0.634870	-0.171782	0.433188	1	0.168436	0.431423	0.293961	0.173364	-1	0.585843	0.630283	0.003811	0.473078	0.000906	4	84
OTU_3	OTU_149	0.465971	0.465971	0.465971	8	9	8	-1	0.316000	-0.147684	0.491031	-0.228322	0.294707	1	0.046590	0.828849	0.187535	0.391516	-1	0.490380	0.630283	0.003510	0.609446	0.001428	4	85
OTU_3	OTU_112	0.227135	0.227135	0.227135	5	6	14	-1	0.300000	-0.075673	0.725261	-0.224227	0.303686	1	0.122803	0.567550	0.365731	0.086124	-1	0.482644	0.630412	0.003532	0.528414	0.000641	4	86
OTU_3	OTU_85	0.269913	0.269913	0.269913	6	7	13	-1	0.191000	0.140542	0.512456	0.504710	0.014044	-1	0.294687	0.162154	0.294687	0.162154	0	0.401142	0.630283	0.000627	0.313225	0.000876	4	87
OTU_3	OTU_134	-0.299334	-0.299334	-0.299334	5	4	8	1	0.165000	-0.281837	0.182124	-0.281837	0.182124	0	-0.324056	0.122389	-0.324056	0.122389	0	0.381988	0.630283	0.002986	0.276697	0.000757	4	88
OTU_3	OTU_93	0.277804	0.277804	0.277804	6	5	19	1	0.267000	-0.191939	0.368917	-0.260860	0.229276	-1	0.039363	0.855102	0.291341	0.177408	1	0.460608	0.630283	0.003256	0.614128	0.000915	4	89
OTU_3	OTU_78	-0.270529	-0.270529	-0.270529	5	5	11	0	0.102000	-0.271417	0.199518	0.367584	0.084425	1	-0.287595	0.172976	-0.287595	0.172976	0	0.314348	0.630283	0.002069	0.322708	0.000905	4	90
OTU_3	OTU_106	-0.356884	-0.356884	-0.356884	17	18	3	-1	0.886000	-0.161876	0.449830	-0.190150	0.384825	1	-0.073405	0.733198	-0.206214	0.345162	1	0.723775	0.630283	0.003731	0.580560	0.001320	4	91
OTU_3	OTU_190	0.419149	0.419149	0.419149	7	8	9	-1	0.491000	-0.112475	0.600791	-0.144603	0.510352	-1	-0.052008	0.809286	0.165687	0.449926	-1	0.587251	0.630283	0.003980	0.603688	0.001568	4	92
OTU_3	OTU_1542	-0.291995	-0.291995	-0.291995	3	4	17	-1	0.128000	0.308925	0.141879	0.356536	0.094933	1	0.081015	0.706679	0.390184	0.065674	1	0.338989	0.630283	0.002184	0.572529	0.000571	4	93
OTU_3	OTU_71	0.457267	0.457267	0.457267	7	6	7	1	0.566000	-0.171233	0.423699	0.403178	0.056440	1	0.174591	0.414528	0.197201	0.367109	1	0.620591	0.630283	0.001630	0.465030	0.001373	4	94
OTU_3	OTU_252	-0.548245	-0.548245	-0.548245	12	13	9	-1	0.290000	-0.035622	0.868748	-0.238950	0.272177	-1	0.198154	0.353316	-0.281385	0.193365	-1	0.480014	0.655523	0.003427	0.435662	0.000959	4	95
OTU_3	OTU_95	0.506493	0.506493	0.506493	7	6	12	1	0.278000	-0.242002	0.254575	-0.242002	0.254575	0	-0.140628	0.512195	-0.309039	0.151329	-1	0.470161	0.630283	0.003361	0.509705	0.000848	4	96
