	BL040126	BL040419	BL040719	BL041019	BL050120	BL050413	BL050705	BL051004
OTU_00344	0.341505358325751	-0.577981694111505	-0.124775059246143	-0.954820775075023	5.62648419825757	-1.81502204029813	-1.77141054312766	-0.723979444724852
OTU_00345	-0.185197977403326	-1.10468502984058	4.88529284177615	3.46875859546654	-1.17743222702904	-2.34172537602721	-2.29432804648859	-1.25068278045393
OTU_00346	5.12060326560884	-0.960746170931252	-0.50093990142876	-1.33758525189477	3.13077388261869	-2.19778651711788	-2.14757538531028	-1.1067439215446
OTU_00347	0.40620814145588	-0.513278910981377	5.69248196364203	-0.890117991944895	-0.586026108169836	-1.75031925716801	-1.69967117523907	-0.659276661594723
OTU_00348	2.66883003328518	3.30481880000518	-1.55455273526914	-2.39470107360014	2.02220286836013	-3.25490233882325	-3.6348789743879	2.84318342042996
OTU_00349	5.80431406946783	-0.403493139782637	0.0662861259312304	-0.780332220746155	-0.476240336971097	-1.64053348596927	-2.02051012153392	-0.549490890395984
OTU_00350	5.32112972365136	-0.827706439331176	-0.35792761430858	-1.20454552029469	2.55222424682787	-2.06474678551781	-2.44472342108246	-0.973704189944522
OTU_00352	1.7739332724085	-0.722161727667122	-0.249043201080544	-1.09900080863064	5.46281272652243	-1.95920207385375	-2.3391787094184	-0.868159478280469
OTU_00353	-0.678396196791863	1.99516975290797	-1.12450998876467	3.51499550665238	4.08644575223481	-2.83492359541575	-3.2149002309804	-1.74388099984247
OTU_00354	5.80345714124875	-0.404328401645073	0.0721546253249279	-0.781167482608592	-0.477075598833533	-1.6413687478317	-2.02134538339635	-0.55032615225842
OTU_00355	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_00356	3.99404959117895	-0.993923316246041	-0.514076550828675	-1.37076239720956	4.86653770039471	-2.23096366243267	-2.61094029799732	-1.13992106685939
OTU_00357	2.00840082218202	1.63683726574954	-1.43981673122361	-2.29662965235563	3.19498188379609	-3.15683091757874	-3.53680755314339	3.58986488257372
OTU_00358	0.390687254232021	-0.528799798205235	-0.0455748375245902	-0.905638879168754	5.67578073383352	-1.76584014439186	-2.14581677995652	-0.674797548818582
OTU_00359	0.352229927733817	-0.56725712470344	-0.0799594081948556	5.63681737971795	-0.640004321891899	-1.80429747089007	-2.18427410645472	-0.713254875316786
OTU_00360	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_00362	5.11843854189016	3.39227635514792	-0.423674969672073	-1.30431879509607	-1.00022691132101	-2.16452006031918	-2.54449669588384	-1.0734774647459
OTU_00363	4.05272726815642	3.89615820746488	-0.95458877062292	-1.8353187264238	2.21651603635753	-2.69551999164691	-3.07549662721156	-1.60447739607363
OTU_00364	5.36951293148811	-0.795754548380642	-0.288535785360019	-1.17259362934416	2.27468975528989	-2.03279489456727	-2.41277153013192	-0.941752298993989
OTU_00365	0.396734195625681	5.68188881663763	-0.0152173715021921	-0.899591937775094	-0.595500054000035	-1.75979320299821	-2.13976983856286	-0.668750607424923
OTU_00366	-0.182887948972954	3.65438084467405	-0.594929133420786	-1.47921408237373	-1.17512219859867	-2.33941534759684	-2.71939198316149	4.83657984945042
OTU_00367	0.378533321367274	-0.540953731069983	-0.0335349544417852	-0.917792812033501	-0.613700928258443	-1.77799407725661	-2.15797071282126	5.66341389451432
OTU_00368	-0.189842512420887	-1.10932956485814	4.42638886219553	4.38290375025579	-1.1820767620466	-2.34636991104477	-2.72634654660942	-1.25532731547149
OTU_00369	5.07524170191815	-0.949744721607257	-0.428557015292929	-1.32658380257078	3.47893308092584	-2.18678506779389	-2.56676170335854	-1.0957424722206
OTU_00370	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_00371	3.99506222810406	-1.47955791392638	3.36163428224574	-1.8563969948899	3.41798721879687	-2.71659826011301	-3.09657489567766	-1.62555566453973
OTU_00372	5.79683579433895	-0.410777447928007	0.117470249932329	-0.787616528891526	-0.483524645116467	-1.64781779411464	-2.02779442967929	-0.556775198541354
OTU_00373	4.22649776324479	-1.01559663495339	-0.487353183381473	-1.39243571591691	4.71573275441842	-2.25263698114002	-2.63261361670467	-1.16159438556674
OTU_00374	2.2783422213689	-1.51213865867018	-0.97997496775865	4.15014439827049	3.60009806135122	-2.74917900485681	-3.12915564042146	-1.65813640928352
OTU_00375	4.22624708935332	4.72912038492882	-0.468353938687222	-1.38431351674185	-1.0802216329668	-2.24451478196497	-2.62449141752962	-1.15347218639168
OTU_00376	2.27542708880045	2.94190602227823	4.68757438430602	-1.66789230869981	-1.36380042492475	-2.52809357392292	-2.90807020948757	-1.43705097834964
OTU_00377	-0.00746773318701743	2.17324314088775	-0.387826594693054	-1.30379386658779	-0.999701982812734	-2.1639951318109	-2.54397176737555	5.23351393557931
OTU_00378	4.6575925017556	-1.02083987364688	-0.478326036206123	-1.3976789546104	4.30182706219971	-2.25788021983351	-2.63785685539816	-1.16683762426023
OTU_00379	0.37413713465561	-0.545349917781647	-0.00264108537528678	-0.922188998745165	-0.618097114970107	-1.78239026396828	-2.16236689953293	5.6588971457178
OTU_00380	0.373688884335781	-0.545798168101476	0.000509202189581448	-0.922637249064994	-0.618545365289935	-1.78283851428811	-2.16281514985276	5.6584363600719
OTU_00381	5.14697655578065	-0.925121518803461	-0.375394172123598	-1.30196059976698	3.23091936987502	-2.16216186499009	-2.54213850055474	-1.07111926941681
OTU_00382	-0.228339501426939	4.47288476511052	-0.594221555266447	-1.52466563482771	-1.22057375105266	-2.38486690005083	-2.76484353561548	4.24462611312954
OTU_00383	-1.52514533443691	0.964979496823153	1.6581266773831	2.66972758906158	1.08276253247954	-3.6816727330608	-4.06164936862545	2.89287114037579
OTU_00384	4.7407463648935	4.20346955504034	-0.45151032829168	-1.3854519279513	-1.08136004417624	-2.24565319317442	-2.62562982873907	-1.15461059760113
OTU_00385	-0.736694142596265	-1.65618119503352	3.43524292008309	3.4235468803199	3.50268420087862	-2.89322154122015	-3.2731981767848	-1.80217894564687
OTU_00386	2.38745171168334	-0.818525115039259	-0.257887227658787	-1.19536419600278	5.33995525068651	-2.05556546122589	-2.43554209679054	-0.964522865652606
OTU_00387	-0.767717752220471	3.34697590058202	-1.12638768769577	-2.06404388562125	3.14218148793601	-2.92424515084436	-3.30422178640901	3.69745887427283
OTU_00388	0.389624926127051	5.67458244548614	0.034744616641076	-0.906701207273724	-0.602609323498666	-1.76690247249684	-2.14687910806149	-0.675859876923553
OTU_00389	0.187392716444999	-0.732094335992257	-0.16501738622858	-1.10893341695578	-0.804841533180717	-1.96913468217889	5.47072072469682	-0.878092086605604
OTU_00390	5.27913562213514	-0.858466464594092	-0.290478793524525	-1.23530554555761	2.68056965387462	-2.09550681078072	-2.47548344634537	-1.00446421520744
OTU_00391	-0.238139318125258	-1.15762637056251	-0.585494988156156	4.74348029497663	3.7107145721061	-2.39466671674914	-2.7746433523138	-1.30362412117586
OTU_00392	4.22953616926896	3.02556336494302	-0.92856633458137	-1.8808451808583	3.06638535946328	-2.74104644608141	-3.12102308164606	-1.65000385050813
OTU_00393	3.71941104382262	-1.39486442538013	4.27569904166537	-1.77170350634365	2.35610620092743	-2.63190477156676	-3.01188140713141	-1.54086217599348
OTU_00394	-0.706670012092344	2.20660132845839	-1.05036384657973	4.10995186309491	3.31900693925884	-2.86319741071623	-3.24317404628088	-1.77215481514295
OTU_00395	0.232325935780169	-0.687161116657088	-0.0996854297148547	-1.06400019762061	-0.759908313845547	5.51576608773673	-2.30417809840837	-0.833158867270434
OTU_00396	4.37350245267102	-1.02974791587589	-0.435625770344775	-1.40658699683941	4.58775705656798	-2.26678826206252	-2.64676489762717	-1.17574566648924
OTU_00397	-0.0302505442075643	2.36214542270959	-0.355601977433803	-1.32657667760834	5.19955164502584	-2.18677794283145	-2.5667545783961	-1.09573534725817
OTU_00398	-0.71971538970361	-1.63920244214087	3.25614662534859	3.84065996490574	3.17977364656401	-2.8762427883275	-3.25621942389215	-1.78520019275421
OTU_00399	-0.141210504006886	-1.06069755644414	4.90331558731678	3.61418497465054	-1.1334447536326	-2.29773790263077	-2.67771453819542	-1.20669530705749
OTU_00401	1.1990805705098	3.23596249777084	-0.676730804687868	-1.66313745284418	-1.35904556906912	-2.52333871806729	-2.90331535363194	4.69052483001974
OTU_00402	4.70741573865233	-1.02684359439942	-0.405880917553616	-1.40368267536294	4.20957731041315	-2.26388394058605	-2.6438605761507	-1.17284134501276
OTU_00403	2.82229305916701	-0.88539463834793	-0.256632545380635	-1.26223371931145	5.23820683746805	-2.12243498453456	-2.50241162009921	-1.03139238896128
OTU_00404	-0.096610096954944	-1.0160971493922	4.96758463194192	-1.39293623035572	3.5864053714888	-2.25313749557883	-2.63311413114348	-1.16209490000555
OTU_00405	-0.277020546988532	-1.19650759942579	-0.5635522018822	4.24325579669095	4.38340242843419	-2.43354794561242	-2.81352458117707	-1.34250535003914
OTU_00406	0.226099713537171	-0.693387338900085	-0.0559151835709127	-1.0702264198636	-0.766134536088545	5.50935317505077	-2.31040432065137	-0.839385089513432
OTU_00407	-0.170754530757997	-1.09024158319525	-0.449632455400819	-1.46708066415877	4.94393477357833	-2.32728192938188	-2.70725856494653	3.26831495426293
OTU_00408	0.361431183652257	-0.558055868784999	0.08667411279576	-0.934894949748518	-0.630803065973459	-1.79509621497163	-2.17507285053628	5.64581765356687
OTU_00409	-1.18681484508062	2.97263699258609	2.89151144777372	-2.4831409784814	2.29239321686205	-3.34334224370451	-3.72331887926916	2.58007528931383
OTU_00410	5.78038661564883	-0.426758851130772	0.229807847839038	-0.803597932094291	-0.499506048319232	-1.6637991973174	-2.04377583288205	-0.572756601744119
OTU_00411	4.64557087898519	2.02713283657266	-0.698309058497099	-1.73172988321065	2.82206271144255	-2.59193114843376	-2.97190778399841	-1.50088855286048
OTU_00412	4.85698194625807	-1.01387394968159	-0.357308974846428	-1.39071303064511	3.94659093651111	-2.25091429586822	-2.63089093143288	-1.15987170029494
OTU_00413	3.89445940038043	-1.05069836378319	-0.393730523764476	4.82556521803973	-1.12344556097165	-2.28773870996982	-2.66771534553447	-1.19669611439654
OTU_00414	2.14063802466152	1.37338287194785	-1.27920090951269	2.81576669971878	3.75719340486448	-3.17294868389619	-3.55292531946084	-2.08190608832291
OTU_00415	3.32784816067837	3.72284196891923	-0.917496841200921	-1.95915110594147	-1.65505922216641	-2.81935237116458	-3.19932900672923	3.49969841760502
OTU_00416	3.45559574094523	3.88426374613306	-0.893898347501925	-1.93958080359596	3.18189991046819	-2.79978206881908	-3.17975870438373	-1.70873947324579
OTU_00417	-0.221210653512994	4.6533378346169	-0.47180276795281	-1.51753678691377	3.97936057016468	-2.37773805213688	-2.75771468770153	-1.2866954565636
OTU_00418	0.3295650310673	-0.589922021369957	0.079351780211477	5.61349557131072	-0.662669218558416	-1.82696236755659	-2.20693900312124	-0.735919771983303
OTU_00419	0.367584396688262	-0.551902655748995	0.116812916947802	-0.928741736712513	5.65201012462368	-1.78894300193562	-2.16891963750028	-0.697900406362342
OTU_00420	0.367584396688262	-0.551902655748995	0.116812916947802	-0.928741736712513	5.65201012462368	-1.78894300193562	-2.16891963750028	-0.697900406362342
OTU_00421	2.99078533677366	5.20239865156197	-0.229720501310191	-1.27960350702796	-0.975511623252901	-2.13980477225107	-2.51978140781572	-1.04876217667779
OTU_00423	0.355859828087763	-0.563627224349493	0.1258499012924	-0.940466305313012	-0.636374421537953	-1.80066757053612	-2.18064420610077	5.64006999845719
OTU_00424	4.61522751805302	4.33266054626801	-0.338379444335089	-1.40881253362006	-1.104720649845	-2.26901379884317	-2.64899043440782	-1.17797120326989
OTU_00425	-0.232618462130269	3.95498239362206	-0.458427841313804	-1.52894459553104	-1.22485271175599	-2.38914586075416	-2.76912249631881	4.648129574182
OTU_00427	3.62994827888409	1.62112430441821	-0.863647439518012	-1.94705285283199	-1.64296096905693	4.10603095420621	-3.18723075361975	-1.71621152248182
OTU_00428	3.77957397640627	-1.00656709549745	-0.296232706296494	-1.38340617646097	4.92638836689226	-2.24360744168408	-2.62358407724873	-1.1525648461108
OTU_00429	2.14542950795952	2.81040581155277	-1.52690408905594	-2.61449187788115	3.01625786575692	-3.47469314310426	2.02764647230313	-2.38365054753098
OTU_00430	0.324386939777103	-0.595100112660154	0.115766170640223	5.60814972862316	-0.667847309848614	-1.83214045884678	-2.21211709441143	-0.741097863273501
OTU_00431	4.53894464135687	-1.08245920100713	-0.367629286467935	4.31378292588643	-1.15520639819559	-2.31949954719376	-2.69947618275841	-1.22845695162048
OTU_00432	0.460009288988705	-0.459477763448551	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_00433	-0.645319793134909	-1.56480684557217	3.82221971267916	2.18169121317502	3.90069132812065	-2.8018471917588	-3.18182382732345	-1.71080459618551
OTU_00434	4.02569162329918	4.8154656395482	-0.2958018348948	-1.39598189521339	-1.09189001143833	-2.2561831604365	-2.63615979600115	-1.16514056486322
OTU_00435	4.83090200997398	-1.02569306856504	-0.293879185089977	-1.40253214952856	3.96833667745598	-2.26273341475167	-2.64271005031632	-1.17169081917839
OTU_00436	0.460009288988705	-0.459477763448551	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_00437	5.77015488696661	-0.436668623038304	0.29949820796645	-0.813507704001822	-0.509415820226764	-1.67370896922493	-2.05368560478958	-0.58266637365165
OTU_00438	-0.264303291770491	3.88537337028696	-0.447196827947471	4.63409040200171	-1.25653754139621	-2.42083069039438	-2.80080732595903	-1.32978809482109
OTU_00439	-0.00811000479677347	1.97287366876643	-0.191271486747716	-1.30443613819755	-1.00034425442249	-2.16463740342066	-2.54461403898531	5.24053965780407
OTU_00440	0.359188076664693	-0.560298975772564	0.175862477014422	-0.937138056736082	5.64333848469848	-1.79733932195919	-2.17731595752384	-0.706296726385911
OTU_00442	4.42404870314595	-1.04912241692681	-0.308588081714037	-1.42596149789033	4.50704562271692	-2.28616276311344	-2.66613939867809	-1.19512016754016
OTU_00443	4.65633088898545	-1.04458416489851	-0.299659639761504	-1.42142324586203	4.24314373478337	-2.28162451108514	-2.66160114664979	-1.19058191551186
OTU_00444	0.367142378971259	5.65139645066397	0.192825894397999	-0.929183754429516	-0.625091870654457	-1.78938501965263	-2.16936165521728	-0.698342424079344
OTU_00445	-0.528129704819695	-1.44761675725695	4.53962728059753	2.75363151608622	2.02539301571501	-2.68465710344358	-3.06463373900823	-1.5936145078703
OTU_00446	0.358097731822445	-0.561389320614812	0.183532037280618	-0.93822840157833	5.64221099348577	-1.79842966680144	-2.17840630236609	-0.707387071228159
OTU_00447	0.21262937225193	-0.706857680185326	0.0388147934706383	-1.08369676114884	-0.779604877373786	5.49544524572067	-2.32387466193661	-0.852855430798673
OTU_00448	5.76845998052371	-0.438307741221412	0.311027823507994	-0.81514682218493	-0.511054938409872	-1.67534808740804	-2.05532472297269	-0.584305491834759
OTU_00449	0.356997789848758	-0.562489262588499	0.191269438442839	-0.939328343552017	5.64107324416567	-1.79952960877513	-2.17950624433978	-0.708487013201845
OTU_00450	5.76731714456502	-0.439412554077501	0.318799536603221	-0.816251635041019	-0.512159751265961	-1.67645290026413	-2.05642953582878	-0.585410304690848
OTU_00451	5.06896904778358	-1.06982155920044	-0.306996223533737	-1.44666064016396	-1.1425687563889	-2.30686190538707	2.41975934670431	-1.21581930981379
OTU_00452	4.46750941891202	-1.05263524170858	-0.285469725811815	-1.4294743226721	4.45803067495747	-2.28967558789521	-2.66965222345986	-1.19863299232193
OTU_00453	0.162205096401674	-0.757281956035583	0.0120962893761305	-1.1341210369991	-0.830029153224043	-1.99432230222221	5.44473276935206	-0.90327970664893
OTU_00454	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_00455	0.208739684949691	-0.710747367487566	0.0661781050563497	-1.08758644845108	-0.783494564676025	5.49142005794839	-2.32776434923885	-0.856745118100912
OTU_00456	0.353638653923183	-0.565848398514074	0.21490095907432	-0.942687479477592	5.63759653908764	-1.8028887447007	-2.18286538026535	-0.711846149127421
OTU_00457	5.76382460412623	-0.442786835308308	0.342537764426859	-0.819625916271826	-0.515534032496768	-1.67982718149494	-2.05980381705959	-0.588784585921655
OTU_00458	-0.65521581319948	4.02982814444649	3.08662995965241	-1.95154194660026	3.2144633311623	-2.81174321182337	-3.19171984738802	-1.72070061625008
OTU_00459	2.91168725188741	2.59323352076887	-0.677479326711565	-1.8442574016626	4.41912599636639	-2.70445866688571	-3.08443530245036	-1.61341607131243
OTU_00460	-0.25106115719456	4.05067244789298	-0.380454276482239	-1.54738729059533	-1.24329540682028	-2.40758855581845	-2.7875651913831	4.56667943040097
OTU_00461	-0.188943559746341	-1.1084306121836	4.31434740368948	4.48955149271457	-1.18117780937206	-2.34547095837023	-2.72544759393488	-1.25442836279694
OTU_00462	5.7626384076134	-0.443932150732351	0.350595853483944	-0.82077123169587	-0.516679347920811	-1.68097249691898	-2.06094913248363	-0.589929901345698
OTU_00463	5.7626384076134	-0.443932150732351	0.350595853483944	-0.82077123169587	-0.516679347920811	-1.68097249691898	-2.06094913248363	-0.589929901345698
OTU_00464	4.97521555827366	3.65501130898276	-0.197422605815557	-1.37347166191104	-1.06937977813599	-2.23367292713416	-2.61364956269881	-1.14263033156087
OTU_00465	0.342189619569587	-0.577297432867669	0.222009195881337	-0.954136513831187	-0.650044630056129	-1.8143377790543	-2.19431441461895	5.62593195497731
OTU_00466	5.76083774694301	-0.445670048932144	0.362823903353092	-0.822509129895662	-0.518417246120604	-1.68271039511877	-2.06268703068342	-0.591667799545491
OTU_00467	5.76083774694301	-0.445670048932144	0.362823903353092	-0.822509129895662	-0.518417246120604	-1.68271039511877	-2.06268703068342	-0.591667799545491
OTU_00468	0.312177399172279	-0.607309653264977	0.201657505677906	5.59551563721442	-0.680056850453437	-1.84434999945161	-2.22432663501626	-0.753307403878324
OTU_00469	0.350186724935739	-0.569300327501518	0.239188661069549	-0.946139408465036	5.63402041101708	-1.80634067368815	-2.1863173092528	-0.715298078114864
OTU_00470	0.204140572967844	-0.715346479469413	0.0985377141181284	-1.09218556043293	-0.788093676657872	5.4866551207777	-2.33236346122069	-0.861344230082759
OTU_00471	-0.180439869561963	-1.09992692199922	4.65330220030399	4.09957455499379	-1.17267411918768	-2.33696726818585	-2.7169439037505	-1.24592467261257
OTU_00472	0.348424333111442	-0.571062719325814	0.251590167364685	-0.947901800289333	5.63219325566772	-1.80810306551244	-2.1880797010771	-0.717060469939161
OTU_00473	0.339266443851801	-0.580220608585455	0.242578372554802	-0.957059689548973	-0.652967805773915	-1.81726095477209	-2.19723759033674	5.62290183261056
OTU_00474	0.30922768649539	-0.610259365941867	0.222414520516879	5.59245689843678	-0.683006563130326	-1.8472997121285	-2.22727634769315	-0.756257116555214
OTU_00475	-0.16676353375418	3.17304937263739	-0.249198176468127	-1.46308966715495	4.96480884186544	-2.32329093237807	-2.70326756794272	-1.23224833680478
OTU_00476	2.72964371890317	-1.60816055685392	-0.766087105615679	3.85023491429005	3.6189057783894	-2.84520090304055	-3.2251775386052	-1.75415830746727
OTU_00477	0.460009288988705	-0.459477763448551	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_00478	-0.263607181687323	-1.18309423412458	-0.341146168544485	-1.5599333150881	3.98292564663867	-2.42013458031121	-2.80011121587586	4.58510104899289
OTU_00479	4.75206948601058	-1.04808957832527	-0.201371786414033	-1.42492865928878	4.06664435154455	-2.2851299245119	-2.66510656007655	-1.19408732893861
OTU_00480	4.69046721242878	-1.05390049309067	-0.207182874172233	-1.43073957405419	4.16311228671158	-2.2909408392773	-2.67091747484195	-1.19989824370402
OTU_00481	5.7552747853193	-0.451033636466504	0.40056839018296	-0.827872717430022	-0.523780833654964	-1.68807398265313	-2.06805061821778	-0.597031387079851
OTU_00482	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_00483	0.199365430232219	-0.720121622205038	0.132142557423224	-1.09696070316856	-0.792868819393498	5.48170113388635	-2.33713860395632	-0.866119372818385
OTU_00484	0.151723876864189	-0.767763175573068	0.0858490872896427	-1.14460225653659	-0.840510372761528	-2.0048035217597	5.43386728866346	-0.913760926186415
OTU_00485	4.84638883464523	-1.03672663226873	-0.175288576826948	-1.41356571323225	3.88942706304015	-2.27376697845536	-2.65374361402001	-1.18272438288208
OTU_00486	5.75336408836199	-0.452873903769687	0.413520690959364	-0.829712984733205	-0.525621100958146	-1.68991424995632	-2.06989088552097	-0.598871654383033
OTU_00488	3.89363628871574	-1.03774310751037	-0.171351892640877	-1.41458218847388	4.84332530099174	-2.274783453697	-2.65476008926165	-1.18374085812371
OTU_00490	5.75272064771187	-0.453493397863908	0.417881096174814	-0.830332478827427	-0.526240595052368	-1.69053374405054	-2.07051037961519	-0.599491148477255
OTU_00491	0.342363451177851	-0.577123601259405	0.294246265669687	-0.953962682222924	5.62590244896426	-1.81416394744604	-2.19414058301069	-0.723121351872752
OTU_00492	3.85694322266459	-1.03734759971042	-0.150886167570213	-1.41418668067394	4.85757510297249	-2.27438794589705	-2.6543645814617	-1.18334535032376
OTU_00493	0.340486347239937	-0.579000705197319	0.307459527171771	-0.955839786160838	5.62395181108966	-1.81604105138395	-2.1960176869486	-0.724998455810666
OTU_00494	5.75011326582846	-0.456002547482929	0.435543375772345	-0.832841628446447	-0.528749744671389	-1.69304289366956	-2.07301952923421	-0.602000298096276
OTU_00495	3.60849087318314	-1.49491492378271	3.70230962840079	-1.87175400474623	3.54066827684438	-2.73195526996934	-3.11193190553399	-1.64091267439605
OTU_00496	0.339854327833799	-0.579632724603458	0.311908675076563	-0.956471805566977	5.62329477962171	-1.81667307079009	-2.19664970635474	-0.725630475216805
OTU_00497	0.339854327833799	-0.579632724603458	0.311908675076563	-0.956471805566977	5.62329477962171	-1.81667307079009	-2.19664970635474	-0.725630475216805
OTU_00498	0.339854327833799	-0.579632724603458	0.311908675076563	-0.956471805566977	5.62329477962171	-1.81667307079009	-2.19664970635474	-0.725630475216805
OTU_00499	4.96075930550282	-1.01587601055662	-0.119223936725783	-1.39271509152014	3.61473884352087	-2.25291635674325	-2.63289299230791	-1.16187376116997
OTU_00500	-0.217472999084988	3.56659976593525	-0.240264730737366	-1.51379913248576	4.81587232949085	-2.37400039770887	-2.75397703327352	-1.28295780213559
OTU_00501	4.34532053210299	-1.5146830545315	-0.612879815412848	-1.89152213549502	2.85280395772779	-2.75172340071813	-3.13170003628278	2.70438395260952
OTU_00502	0.347630252744578	5.63116083713284	0.330134265289211	-0.948695880656197	-0.644603996881139	-1.80889714587931	-2.18887378144396	-0.717854550306026
OTU_00503	-0.213484561906444	-1.1329716143437	-0.231079464769421	-1.50981069530722	3.32790147946845	-2.37001196053033	-2.74998859609498	4.87944541348365
OTU_00504	5.74812143083767	-0.45791803336131	0.449028126033423	-0.834757114324828	-0.53066523054977	-1.69495837954794	-2.07493501511259	-0.603915783974657
OTU_00505	0.346988647735797	5.6304934419618	0.334651290512943	-0.949337485664978	-0.64524560188992	-1.80953875088809	-2.18951538645274	-0.718496155314807
OTU_00506	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_00507	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_00508	0.297991468105374	-0.621495584331883	0.301508106679311	5.58078062261445	-0.694242781520343	-1.85853593051851	-2.23851256608316	-0.76749333494523
OTU_00510	3.30477698333478	3.8762272289172	-0.666509996084705	-1.97129871067594	3.2402384621972	-2.83149997589906	-3.21147661146371	-1.74045738032577
OTU_00511	-0.0946778208616506	2.49372497945887	-0.0862996239142299	-1.39100395426243	5.12080611802741	-2.25120521948554	-2.63118185505019	-1.16016262391225
OTU_00512	0.335338367684094	-0.584148684753162	0.343702899509332	-0.960987765716681	5.61859631608716	-1.82118903093979	-2.20116566650444	-0.730146435366509
OTU_00513	-1.02577827274904	2.91186907298446	-1.0110626362517	2.86741731041363	-2.01801252237475	-3.18230567137292	3.54913579514995	-2.09126307579964
OTU_00514	0.334679700160064	-0.584807352277192	0.348340754732446	-0.961646433240711	5.61791046600823	-1.82184769846382	-2.20182433402847	-0.730805102890539
OTU_00515	0.141602661929872	-0.777884390507385	0.157100998959968	-1.1547234714709	-0.850631587695845	-2.01492473669402	5.42334266659904	-0.923882141120732
OTU_00516	5.74404001114239	-0.461839397790223	0.476637732302184	-0.838678478753741	-0.534586594978683	-1.69887974397685	-2.0788563795415	-0.60783714840357
OTU_00517	5.74404001114239	-0.461839397790223	0.476637732302184	-0.838678478753741	-0.534586594978683	-1.69887974397685	-2.0788563795415	-0.60783714840357
OTU_00518	2.86330832539437	-1.60932854775499	-0.670754226619409	3.19052123660278	4.05429393419349	-2.84636889394162	-3.22634552950627	-1.75532629836834
OTU_00519	-0.342808121038666	-1.26229517347592	-0.31788901565698	2.72011136603466	-1.33504237066438	4.82552839411776	-2.8793121552272	-1.40829292408927
OTU_00520	3.27396333235511	2.6482574325907	-0.588655939779715	-1.91473035832279	4.19489444378577	-2.7749316235459	-3.15490825911055	-1.68388902797262
OTU_00521	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_00522	0.187233610997313	-0.732253441439944	0.217552106868437	-1.10909252240346	-0.805000638628403	5.46908249985057	-2.34927042319122	-0.87825119205329
OTU_00523	3.23730527046137	3.40435935512454	-0.648594669272251	-1.98011329476244	3.79692105839679	-2.84031455998555	-3.2202911955502	-1.74927196441227
OTU_00524	2.48889850875316	3.6500311544026	-1.04846989292334	-2.38005264134499	2.38711581444321	-3.2402539065681	-3.62023054213275	1.76296150537022
OTU_00525	4.39483083656356	-1.47071762788093	-0.510635990112379	1.67025133351013	3.32847941011367	-2.70775797406756	-3.08773460963221	-1.61671537849428
OTU_00526	0.331333262708361	-0.588153789728896	0.371906190776636	-0.964992870692414	5.61442365467426	-1.82519413591553	-2.20517077148018	-0.734151540342242
OTU_00527	3.33985070292861	-1.65930373402179	-0.693615361641856	3.61271768959525	3.37831698375641	-2.89634408020842	-3.27632071577307	-1.80530148463514
OTU_00528	0.329281527032785	-0.590205525404472	0.386356312367533	-0.967044606367991	5.61228394713682	-1.8272458715911	-2.20722250715575	-0.736203276017819
OTU_00529	5.73838234651999	-0.467266945521323	0.514860683311182	-0.844106026484842	-0.540014142709783	-1.70430729170795	-2.0842839272726	-0.61326469613467
OTU_00530	3.36274226219061	3.45990601064426	-0.63246384079803	-1.99148895758794	3.64530923397562	-2.85169022281105	-3.2316668583757	-1.76064762723777
OTU_00531	0.183143829484582	-0.736343222952675	0.246355803837031	-1.11318230391619	-0.809090420141135	5.46481749195837	-2.35336020470396	-0.882340973566022
OTU_00532	5.73765680413734	-0.467962267252934	0.519758156083502	-0.844801348216452	-0.540709464441394	-1.70500261343956	-2.08497924900421	-0.613960017866281
OTU_00533	5.73692702973528	-0.468661479138221	0.524683201797276	-0.845500560101739	-0.54140867632668	-1.70570182532485	-2.0856784608895	-0.614659229751567
OTU_00534	4.07080201570869	-1.06772474977124	-0.0743827374409824	-1.44456383073476	4.71909863010328	-2.30476509595787	-2.68474173152252	-1.21372250038459
